market_date,endpoint_id,metric_name,metric_value,value_unit,dimension_json,raw_response_id
2026-02-01,10150,实时/日前申报均价,97.340000,NULL,{},894
2026-02-01,10152,日前平均出清均价,211.000000,NULL,{},892
2026-02-01,10155,实时平均出清均价,209.000000,NULL,{},893
2026-02-02,10150,实时/日前申报均价,112.230000,NULL,{},903
2026-02-02,10152,日前平均出清均价,200.000000,NULL,{},901
2026-02-02,10155,实时平均出清均价,226.000000,NULL,{},902
2026-02-03,10150,实时/日前申报均价,103.000000,NULL,{},912
2026-02-03,10152,日前平均出清均价,197.000000,NULL,{},910
2026-02-03,10155,实时平均出清均价,206.000000,NULL,{},911
2026-02-04,10150,实时/日前申报均价,103.100000,NULL,{},921
2026-02-04,10152,日前平均出清均价,228.000000,NULL,{},919
2026-02-04,10155,实时平均出清均价,210.000000,NULL,{},920
2026-02-05,10150,实时/日前申报均价,111.340000,NULL,{},930
2026-02-05,10152,日前平均出清均价,273.000000,NULL,{},928
2026-02-05,10155,实时平均出清均价,302.000000,NULL,{},929
2026-02-06,10150,实时/日前申报均价,99.060000,NULL,{},939
2026-02-06,10152,日前平均出清均价,134.000000,NULL,{},937
2026-02-06,10155,实时平均出清均价,170.000000,NULL,{},938
2026-02-07,10150,实时/日前申报均价,107.420000,NULL,{},948
2026-02-07,10152,日前平均出清均价,235.000000,NULL,{},946
2026-02-07,10155,实时平均出清均价,224.000000,NULL,{},947
2026-02-08,10150,实时/日前申报均价,86.690000,NULL,{},957
2026-02-08,10152,日前平均出清均价,84.000000,NULL,{},955
2026-02-08,10155,实时平均出清均价,101.000000,NULL,{},956
2026-02-09,10150,实时/日前申报均价,79.200000,NULL,{},966
2026-02-09,10152,日前平均出清均价,50.000000,NULL,{},964
2026-02-09,10155,实时平均出清均价,54.000000,NULL,{},965
2026-02-10,10150,实时/日前申报均价,91.900000,NULL,{},975
2026-02-10,10152,日前平均出清均价,125.000000,NULL,{},973
2026-02-10,10155,实时平均出清均价,154.000000,NULL,{},974
2026-02-11,10150,实时/日前申报均价,86.780000,NULL,{},984
2026-02-11,10152,日前平均出清均价,133.000000,NULL,{},982
2026-02-11,10155,实时平均出清均价,108.000000,NULL,{},983
2026-02-12,10150,实时/日前申报均价,85.730000,NULL,{},993
2026-02-12,10152,日前平均出清均价,150.000000,NULL,{},991
2026-02-12,10155,实时平均出清均价,122.000000,NULL,{},992
2026-02-13,10150,实时/日前申报均价,87.790000,NULL,{},1002
2026-02-13,10152,日前平均出清均价,200.000000,NULL,{},1000
2026-02-13,10155,实时平均出清均价,183.000000,NULL,{},1001
2026-02-14,10150,实时/日前申报均价,85.810000,NULL,{},1011
2026-02-14,10152,日前平均出清均价,89.000000,NULL,{},1009
2026-02-14,10155,实时平均出清均价,59.000000,NULL,{},1010
2026-02-15,10150,实时/日前申报均价,84.920000,NULL,{},1020
2026-02-15,10152,日前平均出清均价,151.000000,NULL,{},1018
2026-02-15,10155,实时平均出清均价,155.000000,NULL,{},1019
2026-02-16,10150,实时/日前申报均价,84.780000,NULL,{},1029
2026-02-16,10152,日前平均出清均价,208.000000,NULL,{},1027
2026-02-16,10155,实时平均出清均价,183.000000,NULL,{},1028
2026-02-17,10150,实时/日前申报均价,84.880000,NULL,{},1038
2026-02-17,10152,日前平均出清均价,203.000000,NULL,{},1036
2026-02-17,10155,实时平均出清均价,169.000000,NULL,{},1037
2026-02-18,10150,实时/日前申报均价,85.320000,NULL,{},1047
2026-02-18,10152,日前平均出清均价,154.000000,NULL,{},1045
2026-02-18,10155,实时平均出清均价,165.000000,NULL,{},1046
2026-02-19,10150,实时/日前申报均价,86.170000,NULL,{},1056
2026-02-19,10152,日前平均出清均价,40.000000,NULL,{},1054
2026-02-19,10155,实时平均出清均价,48.000000,NULL,{},1055
2026-02-20,10150,实时/日前申报均价,84.950000,NULL,{},1065
2026-02-20,10152,日前平均出清均价,40.000000,NULL,{},1063
2026-02-20,10155,实时平均出清均价,47.000000,NULL,{},1064
2026-02-21,10150,实时/日前申报均价,84.070000,NULL,{},1074
2026-02-21,10152,日前平均出清均价,40.000000,NULL,{},1072
2026-02-21,10155,实时平均出清均价,43.000000,NULL,{},1073
2026-02-22,10150,实时/日前申报均价,80.640000,NULL,{},1083
2026-02-22,10152,日前平均出清均价,109.000000,NULL,{},1081
2026-02-22,10155,实时平均出清均价,131.000000,NULL,{},1082
2026-02-23,10150,实时/日前申报均价,79.420000,NULL,{},1092
2026-02-23,10152,日前平均出清均价,224.000000,NULL,{},1090
2026-02-23,10155,实时平均出清均价,165.000000,NULL,{},1091
2026-02-24,10150,实时/日前申报均价,78.950000,NULL,{},1101
2026-02-24,10152,日前平均出清均价,68.000000,NULL,{},1099
2026-02-24,10155,实时平均出清均价,114.000000,NULL,{},1100
2026-02-25,10150,实时/日前申报均价,79.790000,NULL,{},1110
2026-02-25,10152,日前平均出清均价,89.000000,NULL,{},1108
2026-02-25,10155,实时平均出清均价,137.000000,NULL,{},1109
2026-02-26,10150,实时/日前申报均价,94.800000,NULL,{},1119
2026-02-26,10152,日前平均出清均价,190.000000,NULL,{},1117
2026-02-26,10155,实时平均出清均价,164.000000,NULL,{},1118
2026-02-27,10150,实时/日前申报均价,79.440000,NULL,{},1128
2026-02-27,10152,日前平均出清均价,92.000000,NULL,{},1126
2026-02-27,10155,实时平均出清均价,132.000000,NULL,{},1127
2026-02-28,10150,实时/日前申报均价,83.190000,NULL,{},1137
2026-02-28,10152,日前平均出清均价,138.000000,NULL,{},1135
2026-02-28,10155,实时平均出清均价,152.000000,NULL,{},1136
2026-03-01,10150,实时/日前申报均价,97.780000,NULL,{},1146
2026-03-01,10152,日前平均出清均价,254.000000,NULL,{},1144
2026-03-01,10155,实时平均出清均价,255.000000,NULL,{},1145
2026-03-02,10150,实时/日前申报均价,105.430000,NULL,{},1155
2026-03-02,10152,日前平均出清均价,232.000000,NULL,{},1153
2026-03-02,10155,实时平均出清均价,186.000000,NULL,{},1154
2026-03-03,10150,实时/日前申报均价,110.700000,NULL,{},1164
2026-03-03,10152,日前平均出清均价,221.000000,NULL,{},1162
2026-03-03,10155,实时平均出清均价,212.000000,NULL,{},1163
2026-03-04,10150,实时/日前申报均价,106.870000,NULL,{},1173
2026-03-04,10152,日前平均出清均价,100.000000,NULL,{},1171
2026-03-04,10155,实时平均出清均价,102.000000,NULL,{},1172
2026-03-05,10150,实时/日前申报均价,81.290000,NULL,{},1182
2026-03-05,10152,日前平均出清均价,100.000000,NULL,{},1180
2026-03-05,10155,实时平均出清均价,84.000000,NULL,{},1181
2026-03-06,10150,实时/日前申报均价,103.560000,NULL,{},1191
2026-03-06,10152,日前平均出清均价,198.000000,NULL,{},1189
2026-03-06,10155,实时平均出清均价,185.000000,NULL,{},1190
2026-03-07,10150,实时/日前申报均价,111.160000,NULL,{},1200
2026-03-07,10152,日前平均出清均价,264.000000,NULL,{},1198
2026-03-07,10155,实时平均出清均价,288.000000,NULL,{},1199
2026-03-08,10150,实时/日前申报均价,113.410000,NULL,{},1209
2026-03-08,10152,日前平均出清均价,329.000000,NULL,{},1207
2026-03-08,10155,实时平均出清均价,337.000000,NULL,{},1208
2026-03-09,10150,实时/日前申报均价,105.830000,NULL,{},1218
2026-03-09,10152,日前平均出清均价,224.000000,NULL,{},1216
2026-03-09,10155,实时平均出清均价,228.000000,NULL,{},1217
2026-03-10,10150,实时/日前申报均价,108.810000,NULL,{},1227
2026-03-10,10152,日前平均出清均价,229.000000,NULL,{},1225
2026-03-10,10155,实时平均出清均价,197.000000,NULL,{},1226
2026-03-11,10150,实时/日前申报均价,109.690000,NULL,{},1236
2026-03-11,10152,日前平均出清均价,162.000000,NULL,{},1234
2026-03-11,10155,实时平均出清均价,165.000000,NULL,{},1235
2026-03-12,10150,实时/日前申报均价,97.100000,NULL,{},1245
2026-03-12,10152,日前平均出清均价,53.000000,NULL,{},1243
2026-03-12,10155,实时平均出清均价,102.000000,NULL,{},1244
2026-03-13,10150,实时/日前申报均价,102.720000,NULL,{},1254
2026-03-13,10152,日前平均出清均价,105.000000,NULL,{},1252
2026-03-13,10155,实时平均出清均价,127.000000,NULL,{},1253
2026-03-14,10150,实时/日前申报均价,115.820000,NULL,{},1263
2026-03-14,10152,日前平均出清均价,288.000000,NULL,{},1261
2026-03-14,10155,实时平均出清均价,323.000000,NULL,{},1262
2026-03-15,10150,实时/日前申报均价,95.960000,NULL,{},1272
2026-03-15,10152,日前平均出清均价,220.000000,NULL,{},1270
2026-03-15,10155,实时平均出清均价,235.000000,NULL,{},1271
2026-03-16,10150,实时/日前申报均价,112.620000,NULL,{},1281
2026-03-16,10152,日前平均出清均价,206.000000,NULL,{},1279
2026-03-16,10155,实时平均出清均价,235.000000,NULL,{},1280
2026-03-17,10150,实时/日前申报均价,110.700000,NULL,{},1290
2026-03-17,10152,日前平均出清均价,167.000000,NULL,{},1288
2026-03-17,10155,实时平均出清均价,193.000000,NULL,{},1289
2026-03-18,10150,实时/日前申报均价,113.260000,NULL,{},1299
2026-03-18,10152,日前平均出清均价,202.000000,NULL,{},1297
2026-03-18,10155,实时平均出清均价,255.000000,NULL,{},1298
2026-03-19,10150,实时/日前申报均价,113.670000,NULL,{},1308
2026-03-19,10152,日前平均出清均价,252.000000,NULL,{},1306
2026-03-19,10155,实时平均出清均价,260.000000,NULL,{},1307
2026-03-20,10150,实时/日前申报均价,112.380000,NULL,{},1317
2026-03-20,10152,日前平均出清均价,230.000000,NULL,{},1315
2026-03-20,10155,实时平均出清均价,256.000000,NULL,{},1316
2026-03-21,10150,实时/日前申报均价,99.560000,NULL,{},1326
2026-03-21,10152,日前平均出清均价,151.000000,NULL,{},1324
2026-03-21,10155,实时平均出清均价,123.000000,NULL,{},1325
2026-03-22,10150,实时/日前申报均价,105.580000,NULL,{},1335
2026-03-22,10152,日前平均出清均价,254.000000,NULL,{},1333
2026-03-22,10155,实时平均出清均价,269.000000,NULL,{},1334
2026-03-23,10150,实时/日前申报均价,114.210000,NULL,{},1344
2026-03-23,10152,日前平均出清均价,257.000000,NULL,{},1342
2026-03-23,10155,实时平均出清均价,242.000000,NULL,{},1343
2026-03-24,10150,实时/日前申报均价,113.980000,NULL,{},1353
2026-03-24,10152,日前平均出清均价,264.000000,NULL,{},1351
2026-03-24,10155,实时平均出清均价,274.000000,NULL,{},1352
2026-03-25,10150,实时/日前申报均价,118.760000,NULL,{},1362
2026-03-25,10152,日前平均出清均价,288.000000,NULL,{},1360
2026-03-25,10155,实时平均出清均价,333.000000,NULL,{},1361
2026-03-26,10150,实时/日前申报均价,120.140000,NULL,{},1371
2026-03-26,10152,日前平均出清均价,264.000000,NULL,{},1369
2026-03-26,10155,实时平均出清均价,280.000000,NULL,{},1370
2026-03-27,10150,实时/日前申报均价,101.300000,NULL,{},1380
2026-03-27,10152,日前平均出清均价,180.000000,NULL,{},1378
2026-03-27,10155,实时平均出清均价,177.000000,NULL,{},1379
2026-03-28,10150,实时/日前申报均价,101.270000,NULL,{},1389
2026-03-28,10152,日前平均出清均价,149.000000,NULL,{},1387
2026-03-28,10155,实时平均出清均价,149.000000,NULL,{},1388
2026-03-29,10150,实时/日前申报均价,110.900000,NULL,{},1398
2026-03-29,10152,日前平均出清均价,285.000000,NULL,{},1396
2026-03-29,10155,实时平均出清均价,324.000000,NULL,{},1397
2026-03-30,10150,实时/日前申报均价,113.350000,NULL,{},1407
2026-03-30,10152,日前平均出清均价,333.000000,NULL,{},1405
2026-03-30,10155,实时平均出清均价,337.000000,NULL,{},1406
2026-03-31,10150,实时/日前申报均价,110.260000,NULL,{},1416
2026-03-31,10152,日前平均出清均价,261.000000,NULL,{},1414
2026-03-31,10155,实时平均出清均价,260.000000,NULL,{},1415
2026-04-01,10150,实时/日前申报均价,113.910000,NULL,{},1425
2026-04-01,10152,日前平均出清均价,253.000000,NULL,{},1423
2026-04-01,10155,实时平均出清均价,228.000000,NULL,{},1424
2026-04-02,10150,实时/日前申报均价,113.960000,NULL,{},1434
2026-04-02,10152,日前平均出清均价,255.000000,NULL,{},1432
2026-04-02,10155,实时平均出清均价,208.000000,NULL,{},1433
2026-04-03,10150,实时/日前申报均价,109.570000,NULL,{},1443
2026-04-03,10152,日前平均出清均价,163.000000,NULL,{},1441
2026-04-03,10155,实时平均出清均价,193.000000,NULL,{},1442
2026-04-04,10150,实时/日前申报均价,112.460000,NULL,{},1452
2026-04-04,10152,日前平均出清均价,210.000000,NULL,{},1450
2026-04-04,10155,实时平均出清均价,211.000000,NULL,{},1451
2026-04-05,10150,实时/日前申报均价,75.960000,NULL,{},1461
2026-04-05,10152,日前平均出清均价,92.000000,NULL,{},1459
2026-04-05,10155,实时平均出清均价,122.000000,NULL,{},1460
2026-04-06,10150,实时/日前申报均价,77.270000,NULL,{},1470
2026-04-06,10152,日前平均出清均价,141.000000,NULL,{},1468
2026-04-06,10155,实时平均出清均价,169.000000,NULL,{},1469
2026-04-07,10150,实时/日前申报均价,84.690000,NULL,{},1479
2026-04-07,10152,日前平均出清均价,52.000000,NULL,{},1477
2026-04-07,10155,实时平均出清均价,84.000000,NULL,{},1478
2026-04-08,10150,实时/日前申报均价,83.910000,NULL,{},1488
2026-04-08,10152,日前平均出清均价,85.000000,NULL,{},1486
2026-04-08,10155,实时平均出清均价,93.000000,NULL,{},1487
2026-04-09,10150,实时/日前申报均价,103.690000,NULL,{},1497
2026-04-09,10152,日前平均出清均价,165.000000,NULL,{},1495
2026-04-09,10155,实时平均出清均价,180.000000,NULL,{},1496
2026-04-10,10150,实时/日前申报均价,112.270000,NULL,{},1506
2026-04-10,10152,日前平均出清均价,217.000000,NULL,{},1504
2026-04-10,10155,实时平均出清均价,191.000000,NULL,{},1505
2026-04-11,10150,实时/日前申报均价,87.020000,NULL,{},1515
2026-04-11,10152,日前平均出清均价,100.000000,NULL,{},1513
2026-04-11,10155,实时平均出清均价,127.000000,NULL,{},1514
2026-04-12,10150,实时/日前申报均价,93.710000,NULL,{},1524
2026-04-12,10152,日前平均出清均价,161.000000,NULL,{},1522
2026-04-12,10155,实时平均出清均价,173.000000,NULL,{},1523
2026-04-13,10150,实时/日前申报均价,96.500000,NULL,{},1533
2026-04-13,10152,日前平均出清均价,200.000000,NULL,{},1531
2026-04-13,10155,实时平均出清均价,193.000000,NULL,{},1532
2026-04-14,10150,实时/日前申报均价,91.180000,NULL,{},1542
2026-04-14,10152,日前平均出清均价,101.000000,NULL,{},1540
2026-04-14,10155,实时平均出清均价,99.000000,NULL,{},1541
2026-04-15,10150,实时/日前申报均价,108.780000,NULL,{},1551
2026-04-15,10152,日前平均出清均价,183.000000,NULL,{},1549
2026-04-15,10155,实时平均出清均价,130.000000,NULL,{},1550
2026-04-16,10150,实时/日前申报均价,102.790000,NULL,{},1560
2026-04-16,10152,日前平均出清均价,130.000000,NULL,{},1558
2026-04-16,10155,实时平均出清均价,166.000000,NULL,{},1559
2026-04-17,10150,实时/日前申报均价,85.870000,NULL,{},1569
2026-04-17,10152,日前平均出清均价,69.000000,NULL,{},1567
2026-04-17,10155,实时平均出清均价,92.000000,NULL,{},1568
2026-04-18,10150,实时/日前申报均价,76.890000,NULL,{},1578
2026-04-18,10152,日前平均出清均价,47.000000,NULL,{},1576
2026-04-18,10155,实时平均出清均价,40.000000,NULL,{},1577
2026-04-19,10150,实时/日前申报均价,75.760000,NULL,{},1587
2026-04-19,10152,日前平均出清均价,62.000000,NULL,{},1585
2026-04-19,10155,实时平均出清均价,81.000000,NULL,{},1586
2026-04-20,10150,实时/日前申报均价,83.390000,NULL,{},1596
2026-04-20,10152,日前平均出清均价,97.000000,NULL,{},1594
2026-04-20,10155,实时平均出清均价,163.000000,NULL,{},1595
2026-04-21,10150,实时/日前申报均价,113.980000,NULL,{},1605
2026-04-21,10152,日前平均出清均价,337.000000,NULL,{},1603
2026-04-21,10155,实时平均出清均价,239.000000,NULL,{},1604
2026-04-22,10150,实时/日前申报均价,116.110000,NULL,{},1614
2026-04-22,10152,日前平均出清均价,293.000000,NULL,{},1612
2026-04-22,10155,实时平均出清均价,261.000000,NULL,{},1613
2026-04-23,10150,实时/日前申报均价,114.780000,NULL,{},1623
2026-04-23,10152,日前平均出清均价,236.000000,NULL,{},1621
2026-04-23,10155,实时平均出清均价,255.000000,NULL,{},1622
2026-04-24,10150,实时/日前申报均价,92.700000,NULL,{},1632
2026-04-24,10152,日前平均出清均价,119.000000,NULL,{},1630
2026-04-24,10155,实时平均出清均价,157.000000,NULL,{},1631
2026-04-25,10150,实时/日前申报均价,107.690000,NULL,{},1641
2026-04-25,10152,日前平均出清均价,217.000000,NULL,{},1639
2026-04-25,10155,实时平均出清均价,195.000000,NULL,{},1640
2026-04-26,10150,实时/日前申报均价,81.320000,NULL,{},1650
2026-04-26,10152,日前平均出清均价,136.000000,NULL,{},1648
2026-04-26,10155,实时平均出清均价,78.000000,NULL,{},1649
2026-04-27,10150,实时/日前申报均价,88.200000,NULL,{},1659
2026-04-27,10152,日前平均出清均价,167.000000,NULL,{},1657
2026-04-27,10155,实时平均出清均价,152.000000,NULL,{},1658
2026-04-28,10150,实时/日前申报均价,113.180000,NULL,{},1668
2026-04-28,10152,日前平均出清均价,253.000000,NULL,{},1666
2026-04-28,10155,实时平均出清均价,172.000000,NULL,{},1667
2026-04-29,10150,实时/日前申报均价,88.410000,NULL,{},1677
2026-04-29,10152,日前平均出清均价,54.000000,NULL,{},1675
2026-04-29,10155,实时平均出清均价,165.000000,NULL,{},1676
2026-04-30,10150,实时/日前申报均价,79.680000,NULL,{},1686
2026-04-30,10152,日前平均出清均价,43.000000,NULL,{},1684
2026-04-30,10155,实时平均出清均价,42.000000,NULL,{},1685
2026-05-01,10150,实时/日前申报均价,102.670000,NULL,{},1695
2026-05-01,10152,日前平均出清均价,247.000000,NULL,{},1693
2026-05-01,10155,实时平均出清均价,270.000000,NULL,{},1694
2026-05-02,10150,实时/日前申报均价,81.740000,NULL,{},1704
2026-05-02,10152,日前平均出清均价,73.000000,NULL,{},1702
2026-05-02,10155,实时平均出清均价,68.000000,NULL,{},1703
2026-05-03,10150,实时/日前申报均价,88.600000,NULL,{},1713
2026-05-03,10152,日前平均出清均价,105.000000,NULL,{},1711
2026-05-03,10155,实时平均出清均价,94.000000,NULL,{},1712
2026-05-04,10150,实时/日前申报均价,86.020000,NULL,{},1722
2026-05-04,10152,日前平均出清均价,51.000000,NULL,{},1720
2026-05-04,10155,实时平均出清均价,73.000000,NULL,{},1721
2026-05-05,10150,实时/日前申报均价,86.500000,NULL,{},1731
2026-05-05,10152,日前平均出清均价,60.000000,NULL,{},1729
2026-05-05,10155,实时平均出清均价,57.000000,NULL,{},1730
2026-05-06,10150,实时/日前申报均价,81.060000,NULL,{},1740
2026-05-06,10152,日前平均出清均价,57.000000,NULL,{},1738
2026-05-06,10155,实时平均出清均价,54.000000,NULL,{},1739
2026-05-07,10150,实时/日前申报均价,102.900000,NULL,{},1749
2026-05-07,10152,日前平均出清均价,198.000000,NULL,{},1747
2026-05-07,10155,实时平均出清均价,147.000000,NULL,{},1748
2026-05-08,10150,实时/日前申报均价,107.430000,NULL,{},1758
2026-05-08,10152,日前平均出清均价,196.000000,NULL,{},1756
2026-05-08,10155,实时平均出清均价,195.000000,NULL,{},1757
2026-05-09,10150,实时/日前申报均价,108.390000,NULL,{},1767
2026-05-09,10152,日前平均出清均价,190.000000,NULL,{},1765
2026-05-09,10155,实时平均出清均价,189.000000,NULL,{},1766
2026-05-10,10150,实时/日前申报均价,95.220000,NULL,{},1776
2026-05-10,10152,日前平均出清均价,184.000000,NULL,{},1774
2026-05-10,10155,实时平均出清均价,154.000000,NULL,{},1775
2026-05-11,10150,实时/日前申报均价,96.830000,NULL,{},1785
2026-05-11,10152,日前平均出清均价,220.000000,NULL,{},1783
2026-05-11,10155,实时平均出清均价,151.000000,NULL,{},1784
2026-05-12,10150,实时/日前申报均价,88.570000,NULL,{},1794
2026-05-12,10152,日前平均出清均价,59.000000,NULL,{},1792
2026-05-12,10155,实时平均出清均价,66.000000,NULL,{},1793
2026-05-13,10150,实时/日前申报均价,82.870000,NULL,{},1803
2026-05-13,10152,日前平均出清均价,73.000000,NULL,{},1801
2026-05-13,10155,实时平均出清均价,91.000000,NULL,{},1802
2026-05-14,10150,实时/日前申报均价,95.950000,NULL,{},1812
2026-05-14,10152,日前平均出清均价,153.000000,NULL,{},1810
2026-05-14,10155,实时平均出清均价,183.000000,NULL,{},1811
2026-05-15,10150,实时/日前申报均价,87.570000,NULL,{},1821
2026-05-15,10152,日前平均出清均价,249.000000,NULL,{},1819
2026-05-15,10155,实时平均出清均价,216.000000,NULL,{},1820
2026-05-16,10150,实时/日前申报均价,99.120000,NULL,{},1830
2026-05-16,10152,日前平均出清均价,220.000000,NULL,{},1828
2026-05-16,10155,实时平均出清均价,190.000000,NULL,{},1829
2026-05-17,10150,实时/日前申报均价,99.460000,NULL,{},1839
2026-05-17,10152,日前平均出清均价,243.000000,NULL,{},1837
2026-05-17,10155,实时平均出清均价,319.000000,NULL,{},1838
2026-05-18,10150,实时/日前申报均价,78.260000,NULL,{},1848
2026-05-18,10152,日前平均出清均价,167.000000,NULL,{},1846
2026-05-18,10155,实时平均出清均价,142.000000,NULL,{},1847
2026-05-19,10150,实时/日前申报均价,83.730000,NULL,{},1857
2026-05-19,10152,日前平均出清均价,41.000000,NULL,{},1855
2026-05-19,10155,实时平均出清均价,97.000000,NULL,{},1856
2026-05-20,10150,实时/日前申报均价,83.310000,NULL,{},1866
2026-05-20,10152,日前平均出清均价,51.000000,NULL,{},1864
2026-05-20,10155,实时平均出清均价,73.000000,NULL,{},1865
2026-05-21,10150,实时/日前申报均价,93.740000,NULL,{},1875
2026-05-21,10152,日前平均出清均价,112.000000,NULL,{},1873
2026-05-21,10155,实时平均出清均价,201.000000,NULL,{},1874
2026-05-22,10150,实时/日前申报均价,93.420000,NULL,{},1884
2026-05-22,10152,日前平均出清均价,199.000000,NULL,{},1882
2026-05-22,10155,实时平均出清均价,149.000000,NULL,{},1883
2026-05-23,10150,实时/日前申报均价,78.670000,NULL,{},1893
2026-05-23,10152,日前平均出清均价,46.000000,NULL,{},1891
2026-05-23,10155,实时平均出清均价,43.000000,NULL,{},1892
2026-05-24,10150,实时/日前申报均价,108.180000,NULL,{},1902
2026-05-24,10152,日前平均出清均价,174.000000,NULL,{},1900
2026-05-24,10155,实时平均出清均价,196.000000,NULL,{},1901
2026-05-25,10150,实时/日前申报均价,96.110000,NULL,{},1911
2026-05-25,10152,日前平均出清均价,118.000000,NULL,{},1909
2026-05-25,10155,实时平均出清均价,172.000000,NULL,{},1910
2026-05-26,10150,实时/日前申报均价,93.080000,NULL,{},1920
2026-05-26,10152,日前平均出清均价,169.000000,NULL,{},1918
2026-05-26,10155,实时平均出清均价,143.000000,NULL,{},1919
2026-05-27,10150,实时/日前申报均价,92.670000,NULL,{},1929
2026-05-27,10152,日前平均出清均价,148.000000,NULL,{},1927
2026-05-27,10155,实时平均出清均价,177.000000,NULL,{},1928
2026-05-28,10150,实时/日前申报均价,101.910000,NULL,{},1938
2026-05-28,10152,日前平均出清均价,242.000000,NULL,{},1936
2026-05-28,10155,实时平均出清均价,241.000000,NULL,{},1937
2026-05-29,10150,实时/日前申报均价,100.490000,NULL,{},1947
2026-05-29,10152,日前平均出清均价,196.000000,NULL,{},1945
2026-05-29,10155,实时平均出清均价,240.000000,NULL,{},1946
2026-05-30,10150,实时/日前申报均价,94.350000,NULL,{},1956
2026-05-30,10152,日前平均出清均价,182.000000,NULL,{},1954
2026-05-30,10155,实时平均出清均价,121.000000,NULL,{},1955
2026-05-31,10150,实时/日前申报均价,94.800000,NULL,{},1965
2026-05-31,10152,日前平均出清均价,113.000000,NULL,{},1963
2026-05-31,10155,实时平均出清均价,103.000000,NULL,{},1964
2026-06-01,10150,实时/日前申报均价,81.390000,NULL,{},1974
2026-06-01,10152,日前平均出清均价,211.000000,NULL,{},1972
2026-06-01,10155,实时平均出清均价,114.000000,NULL,{},1973
2026-06-02,10150,实时/日前申报均价,89.440000,NULL,{},1983
2026-06-02,10152,日前平均出清均价,162.000000,NULL,{},1981
2026-06-02,10155,实时平均出清均价,104.000000,NULL,{},1982
2026-06-03,10150,实时/日前申报均价,86.440000,NULL,{},1992
2026-06-03,10152,日前平均出清均价,102.000000,NULL,{},1990
2026-06-03,10155,实时平均出清均价,199.000000,NULL,{},1991
2026-06-04,10150,实时/日前申报均价,92.000000,NULL,{},2001
2026-06-04,10152,日前平均出清均价,284.000000,NULL,{},1999
2026-06-04,10155,实时平均出清均价,250.000000,NULL,{},2000
2026-06-05,10150,实时/日前申报均价,86.610000,NULL,{},2010
2026-06-05,10152,日前平均出清均价,181.000000,NULL,{},2008
2026-06-05,10155,实时平均出清均价,175.000000,NULL,{},2009
2026-06-06,10150,实时/日前申报均价,88.270000,NULL,{},2019
2026-06-06,10152,日前平均出清均价,120.000000,NULL,{},2017
2026-06-06,10155,实时平均出清均价,138.000000,NULL,{},2018
2026-06-07,10150,实时/日前申报均价,94.400000,NULL,{},2028
2026-06-07,10152,日前平均出清均价,219.000000,NULL,{},2026
2026-06-07,10155,实时平均出清均价,214.000000,NULL,{},2027
2026-06-08,10150,实时/日前申报均价,93.310000,NULL,{},2037
2026-06-08,10152,日前平均出清均价,189.000000,NULL,{},2035
2026-06-08,10155,实时平均出清均价,176.000000,NULL,{},2036
2026-06-09,10150,实时/日前申报均价,104.040000,NULL,{},2046
2026-06-09,10152,日前平均出清均价,211.000000,NULL,{},2044
2026-06-09,10155,实时平均出清均价,139.000000,NULL,{},2045
2026-06-10,10150,实时/日前申报均价,100.690000,NULL,{},2055
2026-06-10,10152,日前平均出清均价,222.000000,NULL,{},2053
2026-06-10,10155,实时平均出清均价,159.000000,NULL,{},2054
2026-06-11,10150,实时/日前申报均价,81.910000,NULL,{},2064
2026-06-11,10152,日前平均出清均价,47.000000,NULL,{},2062
2026-06-11,10155,实时平均出清均价,94.000000,NULL,{},2063
2026-06-12,10150,实时/日前申报均价,87.110000,NULL,{},2073
2026-06-12,10152,日前平均出清均价,111.000000,NULL,{},2071
2026-06-12,10155,实时平均出清均价,92.000000,NULL,{},2072
2026-06-13,10150,实时/日前申报均价,82.270000,NULL,{},2082
2026-06-13,10152,日前平均出清均价,185.000000,NULL,{},2080
2026-06-13,10155,实时平均出清均价,196.000000,NULL,{},2081
2026-06-14,10150,实时/日前申报均价,86.770000,NULL,{},2091
2026-06-14,10152,日前平均出清均价,125.000000,NULL,{},2089
2026-06-14,10155,实时平均出清均价,70.000000,NULL,{},2090
2026-06-15,10150,实时/日前申报均价,78.300000,NULL,{},2100
2026-06-15,10152,日前平均出清均价,90.000000,NULL,{},2098
2026-06-15,10155,实时平均出清均价,52.000000,NULL,{},2099
2026-06-16,10150,实时/日前申报均价,76.270000,NULL,{},2109
2026-06-16,10152,日前平均出清均价,74.000000,NULL,{},2107
2026-06-16,10155,实时平均出清均价,90.000000,NULL,{},2108
2026-06-17,10150,实时/日前申报均价,91.250000,NULL,{},2118
2026-06-17,10152,日前平均出清均价,203.000000,NULL,{},2116
2026-06-17,10155,实时平均出清均价,205.000000,NULL,{},2117
2026-06-18,10150,实时/日前申报均价,99.900000,NULL,{},2127
2026-06-18,10152,日前平均出清均价,263.000000,NULL,{},2125
2026-06-18,10155,实时平均出清均价,301.000000,NULL,{},2126
2026-06-19,10150,实时/日前申报均价,87.220000,NULL,{},2136
2026-06-19,10152,日前平均出清均价,167.000000,NULL,{},2134
2026-06-19,10155,实时平均出清均价,149.000000,NULL,{},2135
2026-06-20,10150,实时/日前申报均价,85.440000,NULL,{},2145
2026-06-20,10152,日前平均出清均价,216.000000,NULL,{},2143
