task,target_day,business_day,business_period,ds,hour_business,period,y_true,actual_available_at,source_file
realtime,2026-08-11,2026-08-11,85,2026-08-11 21:15:00,22,65_96,370.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,81,2026-08-11 20:15:00,21,65_96,374.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,64,2026-08-10 16:00:00,16,33_64,384.624,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,42,2026-08-10 10:30:00,11,33_64,303.64,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,18,2026-08-09 04:30:00,5,1_32,334.12,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,2,2026-08-12 00:30:00,1,1_32,364.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,3,2026-08-12 00:45:00,1,1_32,366.667,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,1,2026-08-10 00:15:00,1,1_32,380.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,7,2026-08-12 01:45:00,2,1_32,378.333,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,49,2026-08-10 12:15:00,13,33_64,203.398,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,22,2026-08-08 05:30:00,6,1_32,348.561,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,70,2026-08-10 17:30:00,18,65_96,364.962,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,90,2026-08-11 22:30:00,23,65_96,372.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,15,2026-08-10 03:45:00,4,1_32,370.875,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,57,2026-08-10 14:15:00,15,33_64,347.184,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,62,2026-08-09 15:30:00,16,33_64,104.523,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,80,2026-08-10 20:00:00,20,65_96,399.471,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,44,2026-08-10 11:00:00,11,33_64,328.424,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,60,2026-08-10 15:00:00,15,33_64,359.678,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,74,2026-08-10 18:30:00,19,65_96,398.298,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,50,2026-08-10 12:30:00,13,33_64,306.878,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,79,2026-08-10 19:45:00,20,65_96,388.224,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,88,2026-08-11 22:00:00,22,65_96,369.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,72,2026-08-10 18:00:00,18,65_96,393.158,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,26,2026-08-10 06:30:00,7,1_32,354.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,76,2026-08-10 19:00:00,19,65_96,402.111,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,87,2026-08-11 21:45:00,22,65_96,372.8,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,59,2026-08-09 14:45:00,15,33_64,-75.258,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,87,2026-08-10 21:45:00,22,65_96,399.953,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,16,2026-08-11 04:00:00,4,1_32,358.943,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,81,2026-07-21 20:15:00,21,65_96,522.462,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,87,2026-08-08 21:45:00,22,65_96,341.813,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,3,2026-08-11 00:45:00,1,1_32,381.667,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,49,2026-08-11 12:15:00,13,33_64,354.802,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,66,2026-08-10 16:30:00,17,65_96,373.323,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,47,2026-08-10 11:45:00,12,33_64,335.646,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,27,2026-08-11 06:45:00,7,1_32,343.542,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,45,2026-08-10 11:15:00,12,33_64,322.321,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,91,2026-08-11 22:45:00,23,65_96,370.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,56,2026-08-10 14:00:00,14,33_64,346.986,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-13,2026-08-13,5,2026-08-13 01:15:00,2,1_32,373.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,59,2026-08-10 14:45:00,15,33_64,352.997,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,52,2026-08-10 13:00:00,13,33_64,319.99,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,43,2026-08-10 10:45:00,11,33_64,307.488,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,67,2026-08-10 16:45:00,17,65_96,374.719,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,1,2026-08-12 00:15:00,1,1_32,371.667,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,7,2026-07-22 01:45:00,2,1_32,505.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,69,2026-08-10 17:15:00,18,65_96,367.387,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-13,2026-08-13,7,2026-08-13 01:45:00,2,1_32,377.005,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-13,2026-08-13,12,2026-08-13 03:00:00,3,1_32,368.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,18,2026-08-12 04:30:00,5,1_32,356.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,62,2026-08-10 15:30:00,16,33_64,367.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-03,2026-08-03,83,2026-08-03 20:45:00,21,65_96,605.69,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,89,2026-08-11 22:15:00,23,65_96,372.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,15,2026-08-11 03:45:00,4,1_32,361.667,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-13,2026-08-13,57,2026-08-13 14:15:00,15,33_64,327.033,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,78,2026-08-11 19:30:00,20,65_96,382.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,89,2026-08-10 22:15:00,23,65_96,399.959,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,10,2026-08-12 02:30:00,3,1_32,370.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-03,2026-08-03,56,2026-08-03 14:00:00,14,33_64,463.985,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,86,2026-08-11 21:30:00,22,65_96,372.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,58,2026-08-11 14:30:00,15,33_64,363.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,19,2026-08-12 04:45:00,5,1_32,356.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,39,2026-08-11 09:45:00,10,33_64,351.669,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,13,2026-08-12 03:15:00,4,1_32,362.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,66,2026-08-11 16:30:00,17,65_96,370.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,35,2026-08-11 08:45:00,9,33_64,356.128,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,61,2026-08-11 15:15:00,16,33_64,366.667,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,41,2026-08-10 10:15:00,11,33_64,307.481,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,58,2026-08-10 14:30:00,15,33_64,350.67,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,73,2026-08-11 18:15:00,19,65_96,375.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,41,2026-08-11 10:15:00,11,33_64,351.004,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,55,2026-08-11 13:45:00,14,33_64,363.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,44,2026-08-11 11:00:00,11,33_64,352.523,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,34,2026-08-10 08:30:00,9,33_64,334.084,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,24,2026-08-11 06:00:00,6,1_32,352.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,22,2026-08-10 05:30:00,6,1_32,368.5,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,94,2026-08-08 23:30:00,24,65_96,354.139,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,65,2026-08-11 16:15:00,17,65_96,373.333,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-03,2026-08-03,95,2026-08-03 23:45:00,24,65_96,580.634,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,25,2026-08-09 06:15:00,7,1_32,-0.656,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,4,2026-08-09 01:00:00,1,1_32,355.909,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,8,2026-08-09 02:00:00,2,1_32,363.796,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,8,2026-08-08 02:00:00,2,1_32,363.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,9,2026-08-09 02:15:00,3,1_32,349.36,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,92,2026-08-09 23:00:00,23,65_96,367.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,90,2026-08-08 22:30:00,23,65_96,348.586,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,16,2026-08-09 04:00:00,4,1_32,329.243,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,10,2026-08-09 02:30:00,3,1_32,348.547,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,62,2026-08-11 15:30:00,16,33_64,365.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,34,2026-08-08 08:30:00,9,33_64,-78.753,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,38,2026-08-11 09:30:00,10,33_64,349.88,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,33,2026-08-08 08:15:00,9,33_64,-77.24,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,55,2026-08-09 13:45:00,14,33_64,-78.576,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,62,2026-08-08 15:30:00,16,33_64,-79.121,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,63,2026-08-11 15:45:00,16,33_64,366.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,22,2026-08-09 05:30:00,6,1_32,344.919,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,37,2026-08-12 09:15:00,10,33_64,354.926,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,23,2026-08-09 05:45:00,6,1_32,342.307,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-03,2026-08-03,73,2026-08-03 18:15:00,19,65_96,612.211,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,59,2026-08-08 14:45:00,15,33_64,-80.03,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,37,2026-08-09 09:15:00,10,33_64,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,50,2026-08-11 12:30:00,13,33_64,353.049,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,10,2026-08-10 02:30:00,3,1_32,378.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,6,2026-08-12 01:30:00,2,1_32,381.832,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,95,2026-08-08 23:45:00,24,65_96,355.83,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,5,2026-08-12 01:15:00,2,1_32,378.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,46,2026-08-11 11:30:00,12,33_64,349.954,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,94,2026-08-11 23:30:00,24,65_96,378.75,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,95,2026-08-10 23:45:00,24,65_96,396.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,77,2026-08-10 19:15:00,20,65_96,397.21,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,90,2026-08-10 22:30:00,23,65_96,394.074,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,57,2026-08-08 14:15:00,15,33_64,-80.033,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-08,2026-08-08,70,2026-08-08 17:30:00,18,65_96,337.474,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,76,2026-08-11 19:00:00,19,65_96,374.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,77,2026-08-11 19:15:00,20,65_96,379.985,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,21,2026-08-12 05:15:00,6,1_32,358.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-03,2026-08-03,42,2026-08-03 10:30:00,11,33_64,348.604,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,75,2026-08-10 18:45:00,19,65_96,403.94,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-13,2026-08-13,55,2026-08-13 13:45:00,14,33_64,316.278,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,82,2026-08-11 20:30:00,21,65_96,372.153,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,40,2026-07-22 10:00:00,10,33_64,352.229,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-12,2026-08-12,11,2026-08-12 02:45:00,3,1_32,366.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,96,2026-08-11 00:00:00,24,65_96,390.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-10,2026-08-10,36,2026-08-10 09:00:00,9,33_64,325.9,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,43,2026-08-11 10:45:00,11,33_64,350.13,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,45,2026-08-11 11:15:00,12,33_64,353.116,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,24,2026-08-09 06:00:00,6,1_32,332.952,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-11,2026-08-11,13,2026-08-11 03:15:00,4,1_32,363.417,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-09,2026-08-09,14,2026-08-09 03:30:00,4,1_32,343.443,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
